system:index,area,class,territory,year,.geo
0_5_0,202.4224921945214,3,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_1,12.343683934265117,6,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_2,2.723787753784169,11,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_3,274.9004285415792,12,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_4,127.15941634423518,13,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_5,5.817416867980928,15,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_6,0.06074726904296876,18,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_7,13.222509899475106,21,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_8,0.139358020690918,23,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_9,0.32160483880615276,24,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_10,0.9344506189575215,25,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_11,2.218996920715328,33,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,194.84333951732873,3,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,25.862176623046487,6,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,55.477864005492826,11,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,507.0960335626943,12,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,59.928670068907095,13,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_5,18.19831245166013,15,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_6,0.6010349943847659,18,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_7,19.04463850512692,21,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_8,0.47056966522216886,23,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_9,0.8233835289306639,25,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_10,2.2859130078125016,33,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,6699.319868115744,3,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_1,285.59526541119556,6,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_2,0.4987149570922854,11,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_3,501.5784321204088,13,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_4,2.6916200839233397,15,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_5,1.1931192774658208,18,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_6,11.143710023925806,21,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_7,0.29934732110595713,23,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_8,0.11796003649902344,25,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_9,17.36256197076432,33,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_10,4.7590749724731385,68,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,2671.6765377070287,3,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_1,398.64835007592825,6,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_2,3.486948797546388,11,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_3,1.2680206375732412,13,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_4,0.3206792957763671,15,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_5,46.27179011651605,18,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_6,1.1210051921386712,21,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_7,0.2875739594116211,23,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_8,0.19120768859863285,24,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_9,1.6863281956176748,25,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_10,5.9444267789306755,29,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_11,52.978361061279344,33,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_12,0.20170054602050747,68,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,3512.1967480864987,3,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_1,1131.6177990997874,6,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_2,63.347307600586,11,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_3,0.876733852661133,13,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_4,0.5892904816894533,15,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_5,80.32451546472188,18,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_6,1.1204986751709007,21,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_7,5.381602926269534,23,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_8,0.26448016040039085,24,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_9,0.5486828001098633,25,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_10,392.8902067861929,33,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_11,2.8331183865356735,68,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
