system:index,area,class,territory,year,.geo
0_53_0,0.2823189351806644,3,54.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_53_1,0.008040715576171876,6,54.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_53_2,0.2912532156982428,15,54.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_54_0,0.2608762712402341,3,55.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_54_1,0.014294544677734377,6,55.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_54_2,0.43955847271728604,15,55.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_54_3,0.055391471313476576,21,55.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_91_0,0.4641159738769532,3,92.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_91_1,1.3575371889038086,6,92.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_91_2,1.9921183052368099,11,92.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_91_3,2.539239441528323,12,92.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_91_4,0.9987388254394531,15,92.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_91_5,0.3971746218261706,21,92.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_91_6,0.1276308732299806,25,92.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_91_7,0.8711094999389696,33,92.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_92_0,0.2972937210693363,3,93.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_92_1,1.0856163975830073,6,93.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_92_2,1.1864969481201184,11,93.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_92_3,0.31246648962402374,12,93.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_92_4,0.229443776184082,15,93.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_92_5,0.08570639654541018,21,93.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_92_6,2.11050992816163,33,93.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_105_0,1.603504791442871,3,106.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_105_1,0.46718038360595443,13,106.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_105_2,0.005359858276367187,33,106.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_126_0,5.417844614135691,3,127.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_126_1,0.06255130590820318,15,127.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_126_2,0.3359904245605465,21,127.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_223_0,0.8116746135864263,3,225.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_223_1,8.928573608398437E-4,13,225.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_223_2,0.06072270416259769,15,225.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_223_3,0.02321759332275391,21,225.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_223_4,0.00267900927734375,33,225.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_231_0,1.3019571922607418,3,233.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_231_1,0.05361180249023438,11,233.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_231_2,0.18764063970947278,13,233.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_231_3,0.004468028991699219,15,233.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_231_4,8.936052856445313E-4,21,233.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_231_5,8.936050415039062E-4,25,233.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_310_0,3.0708177707519546,3,314.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_310_1,0.04289855297851562,21,314.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_329_0,0.014303127990722652,15,333.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_329_1,0.00893945458984375,21,333.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_337_0,0.7557412175292928,3,341.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_337_1,0.24655379583740256,15,341.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_337_2,0.025906002380371097,21,341.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_439_0,0.0017876044311523438,3,450.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_439_1,0.029495481628417964,21,450.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_444_0,0.0071503918457031254,21,456.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_460_0,0.0017876055908203124,3,473.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_460_1,0.02413267572021486,21,473.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_494_0,0.4399591485595703,3,509.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_494_1,0.8021371854248043,13,509.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_537_0,0.01340918322753906,15,554.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_537_1,0.005363673400878906,21,554.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_603_0,0.1473863298339844,3,621.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_603_1,0.041089396484375,6,621.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_603_2,0.2581493271484374,15,621.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_603_3,0.018758242614746096,21,621.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_623_0,0.2313524446411131,3,642.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_623_1,0.041982690307617226,6,642.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_623_2,0.3135312101440421,15,642.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_623_3,0.0044662590332031245,21,642.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_624_0,0.03751656970214841,3,643.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_624_1,0.02143800433349609,6,643.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_624_2,0.2376050033569336,15,643.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_624_3,0.0035730031738281246,21,643.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_628_0,0.6635394885864255,3,648.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_628_1,0.30766356597900385,13,648.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_644_0,0.3414774980468749,3,664.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_644_1,0.24850983941650373,15,664.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_644_2,0.10011906201171872,21,664.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_644_3,0.01072703778076172,25,664.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_644_4,0.008045281127929687,33,664.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_648_0,0.45321634521484405,3,668.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_648_1,0.16895042437744154,15,668.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_648_2,0.3414765571289065,21,668.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_648_3,0.0017878339843749999,23,668.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_648_4,0.03396886651611327,33,668.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_669_0,0.0017872086181640625,3,690.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_712_0,105.99903835132145,3,734.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_712_1,8.935852661132813E-4,11,734.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_712_2,2.4895869639282253,13,734.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_712_3,0.029488827575683586,15,734.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_712_4,0.10455099664306641,21,734.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_712_5,0.004467995910644531,25,734.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_731_0,0.1090447088623047,3,754.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_731_1,0.26099238421630827,15,754.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_731_2,0.04737192004394535,21,754.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_789_0,30.58452835675002,3,814.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_789_1,0.5541624915771486,15,814.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_789_2,4.3385695070190415,21,814.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_789_3,0.008044302368164063,23,814.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_789_4,0.02323917614746093,25,814.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_789_5,0.02860222448730469,33,814.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_815_0,0.075968710571289,3,840.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_815_1,0.17606867199707013,15,840.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_815_2,0.020556240966796875,21,840.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
