system:index,area,class,territory,year,.geo
0_0_0,22.836352002990616,3,1.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0_1,0.0035745987548828125,25,1.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_0,8791.531903767367,3,2.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_1,885.5467734335828,6,2.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_2,5.139249918457034,11,2.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_3,0.619194512695313,13,2.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_4,0.0714783372802734,18,2.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_5,0.03484557250976563,21,2.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_6,0.09112343945312511,24,2.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_7,0.2421016720581063,25,2.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_8,25.889498094116167,33,2.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_0,9413.735709099996,3,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_1,834.2769593336104,6,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_2,61.8650721003415,11,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_3,1.3971553308715814,13,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_4,10.413080681518577,18,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_5,0.9984929703979493,21,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_6,0.4335318674926758,23,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_7,0.32626276458740233,25,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_8,223.1581467539079,33,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_0,4845.9012579295895,3,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_1,569.6815885130513,6,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_2,63.14644527056902,11,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_3,0.07686275073242188,13,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_4,2.593691249206544,18,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_5,0.007150035705566407,21,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_6,0.041111373352050805,23,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_7,0.013405672790527342,25,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_8,113.23753098864702,33,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_0,1993.7848294513644,3,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_1,58.820885914673205,6,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_2,0.021434649169921886,11,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_3,0.10004661431884751,12,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_4,11.284076515869133,15,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_5,0.04644570208740235,18,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_6,5.64764116192626,21,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_7,2.2702369766845716,23,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_8,0.03126335955810547,25,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_9,17.573826548461806,33,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_0,2551.9729032964747,3,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_1,116.67813623791648,6,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_2,1.608149762878417,11,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_3,0.228444158569336,13,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_4,5.06620703643801,18,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_5,0.0803186011352539,21,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_6,0.05531843188476562,25,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_7,5.6150232308349475,33,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_8,0.051773858703613285,68,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,935.0030406019655,3,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,0.014300629150390626,15,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,3.409790246215811,21,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,0.05273428643798827,23,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,0.1438953063964844,25,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
