system:index,area,class,territory,year,.geo
2_32_9,0.390029571899415,24,33.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_32_10,2.6742285603637694,25,33.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_32_11,65.51359865069631,33,33.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_33_0,51279.83508776377,3,34.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_33_1,5440.88820256569,6,34.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_33_2,429.63079529669267,11,34.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_33_3,9.519598810852054,13,34.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_33_4,7.554536397277829,18,34.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_33_5,3.230286094970702,21,34.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_33_6,1.919645856384281,23,34.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_33_7,0.606592455078125,24,34.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_33_8,0.4335255252075195,25,34.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_33_9,662.9582072686188,33,34.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_34_0,22.100474078796616,3,35.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_35_0,48.145193340392765,3,36.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_35_1,0.020558681518554677,6,36.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_35_2,0.625702094177246,21,36.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_35_3,0.26458209759521445,33,36.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_36_0,37.240275356933935,3,37.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_36_1,1.3226735662841769,6,37.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_37_0,35.50634739886497,3,38.0,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
