system:index,area,class,territory,year,.geo
0_0_0,0.0017839960327148438,13,1.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1_0,0.001783488037109375,13,2.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_0,70961.45307058259,3,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_1,5656.434648292586,6,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_2,101.88763832183882,11,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_3,1749.2532187313955,12,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_4,1739.571470607154,13,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_5,9890.02111612865,15,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_6,21.035906306274274,18,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_7,1762.9983931623995,21,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_8,98.82788460559114,23,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_9,9.05358503753665,24,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_10,86.15675180731185,25,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_11,0.015191699829101561,30,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2_12,758.5205202670836,33,3.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_0,57297.46359607645,3,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_1,9662.311316395546,6,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_2,633.2356160142797,11,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_3,1873.3857478570421,12,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_4,73.48410019604493,13,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_5,14.99855184851073,15,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_6,145.71003126220685,18,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_7,49.2591935438233,21,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_8,49.15310190643311,23,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_9,2.3975401024169942,24,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_10,19.69596670129395,25,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_11,49.647865251525204,29,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_12,613.3003449107023,33,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3_13,176.61481533245333,68,4.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_0,95078.4636983454,3,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_1,10713.383808035498,6,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_2,844.0722017401749,11,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_3,47.320498269774866,13,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_4,2.262686322021488,15,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_5,270.8489194707032,18,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_6,60.809074249146235,21,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_7,40.41612356701664,23,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_8,2.9181833394775336,24,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_9,2.845484484924316,25,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_10,1588.4126842431124,33,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4_11,2.9653324782104784,68,5.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_0,49335.85917063978,3,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_1,2439.322108712237,6,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_2,72.05759013165239,11,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_3,463.023377435536,13,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_4,31.509204237609854,15,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_5,215.1475537633678,18,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_6,112.09976208782948,21,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_7,6.19962246569824,23,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_8,0.736488096557617,24,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_9,5.146656871520996,25,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_10,1.9689687545166064,29,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_11,0.014301981201171878,30,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_12,440.26191194958267,33,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5_13,4.164120526733391,68,6.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_0,20050.390491696213,3,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_1,2091.4922553760916,6,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_2,67.80586229981155,11,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_3,70.2617325471814,13,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_4,2163.5162291382253,15,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_5,37.27587709021058,18,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_6,895.1002376112673,21,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_7,54.37196933929448,23,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_8,7.316418370178223,24,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_9,57.735822668090655,25,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_10,0.02413436730957031,27,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_11,0.1474793574218752,30,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_12,0.5569130281372068,31,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_13,325.0036498152407,33,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6_14,0.6917761609497068,68,7.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7_0,0.0017843005981445312,13,8.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_0,2475.600459375984,3,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_1,23.442898681885207,11,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_2,170.22638513678783,13,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_3,34.88548576715096,15,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_4,8.137194519348169,18,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_5,133.50450902380516,21,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_6,2.4342175444335976,23,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_7,0.1814546583251953,24,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_8,2.573567006225586,25,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_9,0.8581711245117202,27,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_10,46.1037710106216,33,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8_11,0.45589351489257846,68,9.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_0,4327.311305109281,3,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_1,9.613140559875442,6,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_2,1.7804451273193336,11,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_3,118.8626995401611,13,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_4,225.0013158889808,15,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_5,0.0026804838867187496,18,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_6,223.58325378960888,21,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_7,8.080255785339293,23,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_8,0.06790945739746093,24,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_9,3.3766805113525398,25,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_10,16.32064075201409,33,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9_11,1.5968968027954085,68,10.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_0,27039.30024335352,3,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_1,7702.85384888716,6,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_2,2221.9001137198284,11,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_3,3748.0479182727527,12,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_4,210.86719623174855,13,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10_5,210.62421978045631,15,11.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
