system:index,area,class,territory,year,.geo
0_14_1,0.029495481628417964,21,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,0.0071503918457031254,21,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,0.2045547556152345,3,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,0.043769113098144546,6,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,0.3573007646484367,15,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,8.93248291015625E-4,21,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,0.031225276245117187,15,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1,0.021411626220703122,18,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,0.0017876055908203124,3,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,0.02413267572021486,21,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,0.051832974975586005,3,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,0.45309169415283185,15,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,0.01072405908203125,21,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,0.0026810170288085935,23,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,0.22134010656738173,15,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_1,0.007140002014160157,21,21.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,0.01340918322753906,15,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,0.005363673400878906,21,22.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,0.2064370317993159,3,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_1,0.16711558874511698,15,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_2,0.007149334411621093,21,23.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,0.5586214989013671,3,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_1,0.4120391914062495,15,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_2,0.01161932098388672,21,24.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0,0.3065704260864258,3,25.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_1,0.24847416296386718,15,25.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_2,0.02591993060302735,21,25.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_3,0.01340687127685547,25,25.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_0,0.011616446655273439,3,26.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_1,0.8506812147827123,15,26.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_2,0.003574284545898437,21,26.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_0,0.13845381768798834,3,27.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_1,0.04019614923095703,6,27.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_2,0.23671130902099613,15,27.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_3,0.018758242614746096,21,27.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_0,0.22867267828369123,3,28.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_1,0.041982690307617226,6,28.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_2,0.3126379545288077,15,28.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_3,0.0044662590332031245,21,28.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_0,0.03751656970214841,3,29.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_1,0.02143800433349609,6,29.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_2,0.2376050033569336,15,29.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_3,0.0035730031738281246,21,29.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_0,0.3414774980468749,3,30.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_1,0.24850983941650373,15,30.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_2,0.10011906201171872,21,30.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_3,0.01072703778076172,25,30.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_4,0.008045281127929687,33,30.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_0,0.45321634521484405,3,31.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_1,0.16895042437744154,15,31.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_2,0.3414765571289065,21,31.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_3,0.0017878339843749999,23,31.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_4,0.03396886651611327,33,31.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_0,0.11172704199218747,3,32.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_1,0.07865586297607412,15,32.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_2,0.04558464050292967,21,32.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_3,0.008938165344238282,25,32.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_0,0.013405911560058595,3,33.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_1,0.4137961243896482,15,33.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_2,0.008937267272949221,21,33.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_0,0.03664280969238284,3,34.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_1,0.00893727178955078,11,34.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_2,0.10188491070556627,15,34.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_3,0.0017874551391601563,21,34.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_0,0.25020101959228497,15,35.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_0,0.3235539019165036,3,36.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_1,0.013406916198730466,6,36.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_2,0.6256563600463869,15,36.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_3,0.01966350396728516,21,36.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_0,0.03574749645996094,3,37.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_1,1.8311655766601482,15,37.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_2,0.006255805541992187,21,37.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_0,0.10364239996337898,3,38.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_1,0.7764242017822274,15,38.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_2,0.023230189147949228,21,38.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_3,0.028590968688964862,23,38.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_4,0.05718205364990235,25,38.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_38_0,0.08579484161376955,3,39.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_38_1,0.3959075535278307,15,39.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_39_0,0.2055722037353514,3,40.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_39_1,0.31997774304199295,15,40.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_39_2,0.01966343328857422,21,40.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_39_3,0.012513079589843752,25,40.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_40_0,0.012512127258300781,3,41.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_40_1,0.23236806695556664,15,41.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_40_2,8.937233276367188E-4,21,41.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_40_3,0.013405853271484377,23,41.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_40_4,0.0035748956909179685,33,41.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_41_0,0.2868771801757812,3,42.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_41_1,2.0930452860107303,15,42.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_41_2,0.04111022052001952,21,42.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_41_3,0.022342607910156253,23,42.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_41_4,0.016086675537109373,33,42.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_42_0,0.0312788052368164,3,43.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_42_1,0.6747291332397466,15,43.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_42_2,0.02949145568847655,21,43.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_43_0,0.12243728680419903,3,44.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_43_1,2.186892785766611,15,44.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_43_2,0.03306704492187499,21,44.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_43_3,0.030386011230468742,23,44.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_43_4,0.014299298767089848,33,44.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_44_0,0.2046538338012693,15,45.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_45_0,0.2502428814086914,3,46.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_45_1,0.05719839141845703,15,46.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_45_2,0.012512133056640624,21,46.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_46_0,0.08222546697998041,3,47.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_46_1,0.04468775335693361,15,47.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_46_2,0.00983130157470703,21,47.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_47_0,0.045572965515136725,3,48.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_47_1,0.3002456423339846,15,48.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_47_2,0.023233279907226567,21,48.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_47_3,8.935870971679687E-4,25,48.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_48_0,0.38152795117187516,15,49.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_48_1,0.009828575439453128,21,49.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_49_0,0.09652719879150398,3,50.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_49_1,0.4334784082641598,15,50.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_49_2,0.0026813104858398437,21,50.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_50_0,0.06791884814453134,3,51.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_50_1,0.798939626953128,15,51.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_50_2,0.009830356750488283,21,51.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_51_0,0.4584525050659171,3,52.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_51_1,1.3789354902954107,15,52.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_51_2,0.022341757324218746,21,52.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_51_3,0.007149376403808593,25,52.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_52_0,0.06880521417236327,3,53.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_52_1,0.0017871474609375,15,53.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_52_2,0.017871479125976558,21,53.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_53_0,0.3969339620361326,3,54.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_53_1,0.03121906921386718,6,54.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_53_2,0.18375254962158208,11,54.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_53_3,0.1177424516601564,12,54.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_53_4,0.021408040222167975,18,54.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_53_5,0.22567340905761718,21,54.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_53_6,0.049951715454101576,25,54.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_53_7,0.006244015808105468,29,54.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_54_0,0.0777621849365234,3,55.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_54_1,0.05899200616455078,15,55.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_54_2,0.030389821105957032,21,55.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_55_0,0.009829644226074219,3,56.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_56_0,0.1090447088623047,3,57.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_56_1,0.26099238421630827,15,57.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_56_2,0.04737192004394535,21,57.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_57_0,0.02234281939697266,3,58.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_57_1,0.6139809969482436,15,58.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_57_2,8.937141723632813E-4,21,58.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_58_0,8.935057373046875E-4,3,59.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_58_1,0.3136201024169912,15,59.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_58_2,0.004467518371582032,21,59.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_58_3,0.00268051708984375,23,59.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_59_0,0.49880311871337896,3,60.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_60_0,0.004468565246582032,3,61.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_60_1,0.4245143918457036,15,61.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_61_0,0.12243858911132818,3,62.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_61_1,0.9196305441894559,15,62.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_61_2,0.02144907141113281,21,62.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_62_0,0.1385044065551757,3,63.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_62_1,0.04914674688720702,15,63.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_62_2,0.0795283703613281,21,63.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_63_0,0.024130570861816407,3,64.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_63_1,0.5460661136474594,15,64.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_63_2,0.004468620666503905,21,64.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_64_0,0.08490391229248051,3,65.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_64_1,0.16444552642822258,15,65.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_64_2,0.006256078796386719,21,65.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
