system:index,area,class,territory,year,.geo
0_745_0,0.24845348126220707,3,746.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_745_1,0.008043444030761718,11,746.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_745_2,0.24934844409179693,13,746.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_745_3,0.01966232965087891,21,746.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1032_0,8.890283203125E-4,33,1033.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1035_0,1019.1618862318954,3,1036.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1035_1,372.3893210770793,6,1036.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1035_2,15.836000824035494,11,1036.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1035_3,0.12762255255126947,13,1036.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1035_4,0.0017845057983398437,15,1036.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1035_5,22.509127275085795,18,1036.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1035_6,0.1516893588256837,21,1036.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1035_7,2.3210956340332114,23,1036.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1035_8,0.009812881835937499,24,1036.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1035_9,0.5254116257934571,25,1036.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1035_10,38.78900534283487,33,1036.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1036_0,5636.84046455874,3,1037.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1036_1,250.30023433905077,6,1037.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1036_2,26.199493004394576,11,1037.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1036_3,0.2534262938842774,13,1037.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1036_4,0.2318753173828126,15,1037.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1036_5,60.36403957916341,18,1037.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1036_6,48.80938739129714,21,1037.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1036_7,1.024828199279789,23,1037.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1036_8,2.1408111887206975,24,1037.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1036_9,0.7134771580810537,25,1037.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1036_10,77.18415111261118,33,1037.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1036_11,0.051773858703613285,68,1037.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1037_0,88429.22061491662,3,1038.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1037_1,10090.902538787874,6,1038.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1037_2,802.0688892486587,11,1038.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1037_3,46.944813006774375,13,1038.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1037_4,2.0290264988403357,15,1038.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1037_5,188.0320704730221,18,1038.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1037_6,11.860512597106908,21,1038.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1037_7,37.40274377966312,23,1038.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1037_8,0.7675592689208988,24,1038.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1037_9,1.606595701049805,25,1038.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1037_10,1481.3493571347758,33,1038.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1037_11,2.913558619506865,68,1038.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1038_0,1025.745047349072,3,1039.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1038_1,6.35669543096929,6,1039.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1038_2,237.66346025670444,15,1039.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1038_3,37.209538620117215,21,1039.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1038_4,2.868191443054187,23,1039.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1038_5,0.13406244219970712,24,1039.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1038_6,0.6774567620239255,25,1039.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1038_7,1.9198108549804702,33,1039.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1039_0,48.91175252661131,3,1040.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1039_1,0.11707583142089847,11,1040.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1039_2,386.64149377942647,15,1040.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1039_3,22.74939412677019,21,1040.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1039_4,2.3960416257934556,23,1040.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1039_5,0.07685664373779286,24,1040.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1039_6,1.6855471156616213,25,1040.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1039_7,2.622209357543947,33,1040.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1040_0,10871.851330309673,3,1041.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1040_1,880.8241656832804,6,1041.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1040_2,8.939891368225105,11,1041.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1040_3,0.9565396846313495,13,1041.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1040_4,785.6138437545112,15,1041.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1040_5,78.86280833447293,21,1041.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1040_6,15.466917004577665,23,1041.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1040_7,0.4745753226928726,24,1041.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1040_8,13.559048343444807,25,1041.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1040_9,147.93746083856237,33,1041.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1041_0,2319.4806422490024,3,1042.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1041_1,11.46460359295655,6,1042.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1041_2,4.276902719787597,11,1042.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1041_3,1.6497868461303744,13,1042.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1041_4,1389.4447216673939,15,1042.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1041_5,380.0692894887059,21,1042.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1041_6,11.070379665222172,23,1042.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1041_7,0.4556810606689447,24,1042.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1041_8,6.792798994506834,25,1042.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1041_9,25.536627411560147,33,1042.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1042_0,339.2235931664339,3,1043.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1042_1,30.445556840149226,6,1043.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1042_2,7.739552406555196,11,1043.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1042_3,758.3821088509101,15,1043.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1042_4,42.00477438330092,21,1043.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1042_5,8.30435249420168,23,1043.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1042_6,0.14658349639892587,24,1043.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1042_7,9.325030286438013,25,1043.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1042_8,27.91362443560803,33,1043.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1043_0,496.80559046979556,3,1044.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1043_1,6.866577305663976,6,1044.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
